assembly_id,annotation_type,species_name,gff3_archive_path,pep_archive_path,cds_archive_path,genome_archive_path,is_reference
yHMPu5000034723_candida_glabrata_180604,final,Candida glabrata,y1000p_gff3_files/yHMPu5000034723_candida_glabrata_180604.final.gff3,y1000p_pep_files/yHMPu5000034723_candida_glabrata_180604.final.pep,y1000p_cds_files/yHMPu5000034723_candida_glabrata_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034723_candida_glabrata_180604.fas.gz,False
yHMPu5000034724_candida_castellii_180604,final,Candida castellii,y1000p_gff3_files/yHMPu5000034724_candida_castellii_180604.final.gff3,y1000p_pep_files/yHMPu5000034724_candida_castellii_180604.final.pep,y1000p_cds_files/yHMPu5000034724_candida_castellii_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034724_candida_castellii_180604.fas.gz,False
yHMPu5000034725_candida_bracarensis_160928,final,Candida bracarensis,y1000p_gff3_files/yHMPu5000034725_candida_bracarensis_160928.final.gff3,y1000p_pep_files/yHMPu5000034725_candida_bracarensis_160928.final.pep,y1000p_cds_files/yHMPu5000034725_candida_bracarensis_160928.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034725_candida_bracarensis_160928.fas.gz,False
yHMPu5000034727_myxozyma_kluyveri_210210,final,Myxozyma kluyveri,y1000p_gff3_files/yHMPu5000034727_myxozyma_kluyveri_210210.final.gff3,y1000p_pep_files/yHMPu5000034727_myxozyma_kluyveri_210210.final.pep,y1000p_cds_files/yHMPu5000034727_myxozyma_kluyveri_210210.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034727_myxozyma_kluyveri_210210.fas.gz,False
yHMPu5000034728_myxozyma_lipomycoides_210210,final,Myxozyma lipomycoides,y1000p_gff3_files/yHMPu5000034728_myxozyma_lipomycoides_210210.final.gff3,y1000p_pep_files/yHMPu5000034728_myxozyma_lipomycoides_210210.final.pep,y1000p_cds_files/yHMPu5000034728_myxozyma_lipomycoides_210210.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034728_myxozyma_lipomycoides_210210.fas.gz,False
yHMPu5000034730_myxozyma_monticola_201018,final,Myxozyma monticola,y1000p_gff3_files/yHMPu5000034730_myxozyma_monticola_201018.final.gff3,y1000p_pep_files/yHMPu5000034730_myxozyma_monticola_201018.final.pep,y1000p_cds_files/yHMPu5000034730_myxozyma_monticola_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034730_myxozyma_monticola_201018.fas.gz,False
yHMPu5000034733_myxozyma_neotropica_210210,final,Myxozyma neotropica,y1000p_gff3_files/yHMPu5000034733_myxozyma_neotropica_210210.final.gff3,y1000p_pep_files/yHMPu5000034733_myxozyma_neotropica_210210.final.pep,y1000p_cds_files/yHMPu5000034733_myxozyma_neotropica_210210.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034733_myxozyma_neotropica_210210.fas.gz,False
yHMPu5000034735_myxozyma_sirexii_201018,final,Myxozyma sirexii,y1000p_gff3_files/yHMPu5000034735_myxozyma_sirexii_201018.final.gff3,y1000p_pep_files/yHMPu5000034735_myxozyma_sirexii_201018.final.pep,y1000p_cds_files/yHMPu5000034735_myxozyma_sirexii_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034735_myxozyma_sirexii_201018.fas.gz,False
yHMPu5000034736_myxozyma_udenii_200128,final,Myxozyma udenii,y1000p_gff3_files/yHMPu5000034736_myxozyma_udenii_200128.final.gff3,y1000p_pep_files/yHMPu5000034736_myxozyma_udenii_200128.final.pep,y1000p_cds_files/yHMPu5000034736_myxozyma_udenii_200128.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034736_myxozyma_udenii_200128.fas.gz,False
yHMPu5000034737_Myxozyma_vanderwaltii_SPADES,final,Myxozyma vanderwaltii SPADES,y1000p_gff3_files/yHMPu5000034737_Myxozyma_vanderwaltii_SPADES.final.gff3,y1000p_pep_files/yHMPu5000034737_Myxozyma_vanderwaltii_SPADES.final.pep,y1000p_cds_files/yHMPu5000034737_Myxozyma_vanderwaltii_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034737_Myxozyma_vanderwaltii_SPADES.fas.gz,False
yHMPu5000034738_geotrichum_candidum_190924,final,Geotrichum candidum,y1000p_gff3_files/yHMPu5000034738_geotrichum_candidum_190924.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000034738_geotrichum_candidum_190924.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000034738_geotrichum_candidum_190924.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034738_geotrichum_candidum_190924.haplomerger2.fas.gz,False
yHMPu5000034739_lipomyces_yarrowii_190924,final,Lipomyces yarrowii,y1000p_gff3_files/yHMPu5000034739_lipomyces_yarrowii_190924.final.gff3,y1000p_pep_files/yHMPu5000034739_lipomyces_yarrowii_190924.final.pep,y1000p_cds_files/yHMPu5000034739_lipomyces_yarrowii_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034739_lipomyces_yarrowii_190924.fas.gz,False
yHMPu5000034740_lipomyces_yamadae_SPADES,final,Lipomyces yamadae SPADES,y1000p_gff3_files/yHMPu5000034740_lipomyces_yamadae_SPADES.final.gff3,y1000p_pep_files/yHMPu5000034740_lipomyces_yamadae_SPADES.final.pep,y1000p_cds_files/yHMPu5000034740_lipomyces_yamadae_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034740_lipomyces_yamadae_SPADES.fas.gz,False
yHMPu5000034741_lipomyces_tetrasporus_170307,final,Lipomyces tetrasporus,y1000p_gff3_files/yHMPu5000034741_lipomyces_tetrasporus_170307.final.gff3,y1000p_pep_files/yHMPu5000034741_lipomyces_tetrasporus_170307.final.pep,y1000p_cds_files/yHMPu5000034741_lipomyces_tetrasporus_170307.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034741_lipomyces_tetrasporus_170307.fas.gz,False
yHMPu5000034742_lipomyces_suomiensis_160519,final,Lipomyces suomiensis,y1000p_gff3_files/yHMPu5000034742_lipomyces_suomiensis_160519.final.gff3,y1000p_pep_files/yHMPu5000034742_lipomyces_suomiensis_160519.final.pep,y1000p_cds_files/yHMPu5000034742_lipomyces_suomiensis_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034742_lipomyces_suomiensis_160519.fas.gz,False
yHMPu5000034743_lipomyces_starkeyi_190924,final,Lipomyces starkeyi,y1000p_gff3_files/yHMPu5000034743_lipomyces_starkeyi_190924.final.gff3,y1000p_pep_files/yHMPu5000034743_lipomyces_starkeyi_190924.final.pep,y1000p_cds_files/yHMPu5000034743_lipomyces_starkeyi_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034743_lipomyces_starkeyi_190924.fas.gz,False
yHMPu5000034744_lipomyces_spencer-martinsiae_170307,final,Lipomyces spencer-martinsiae,y1000p_gff3_files/yHMPu5000034744_lipomyces_spencer-martinsiae_170307.final.gff3,y1000p_pep_files/yHMPu5000034744_lipomyces_spencer-martinsiae_170307.final.pep,y1000p_cds_files/yHMPu5000034744_lipomyces_spencer-martinsiae_170307.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034744_lipomyces_spencer-martinsiae_170307.fas.gz,False
yHMPu5000034745_lipomyces_sp_201018,final,Lipomyces sp,y1000p_gff3_files/yHMPu5000034745_lipomyces_sp_201018.final.gff3,y1000p_pep_files/yHMPu5000034745_lipomyces_sp_201018.final.pep,y1000p_cds_files/yHMPu5000034745_lipomyces_sp_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034745_lipomyces_sp_201018.fas.gz,False
yHMPu5000034746_lipomyces_smithiae_170713,final,Lipomyces smithiae,y1000p_gff3_files/yHMPu5000034746_lipomyces_smithiae_170713.final.gff3,y1000p_pep_files/yHMPu5000034746_lipomyces_smithiae_170713.final.pep,y1000p_cds_files/yHMPu5000034746_lipomyces_smithiae_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034746_lipomyces_smithiae_170713.fas.gz,False
yHMPu5000034747_lipomyces_orientalis_170307,final,Lipomyces orientalis,y1000p_gff3_files/yHMPu5000034747_lipomyces_orientalis_170307.final.gff3,y1000p_pep_files/yHMPu5000034747_lipomyces_orientalis_170307.final.pep,y1000p_cds_files/yHMPu5000034747_lipomyces_orientalis_170307.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034747_lipomyces_orientalis_170307.fas.gz,False
yHMPu5000034748_lipomyces_oligophaga_160519,final,Lipomyces oligophaga,y1000p_gff3_files/yHMPu5000034748_lipomyces_oligophaga_160519.final.gff3,y1000p_pep_files/yHMPu5000034748_lipomyces_oligophaga_160519.final.pep,y1000p_cds_files/yHMPu5000034748_lipomyces_oligophaga_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034748_lipomyces_oligophaga_160519.fas.gz,False
yHMPu5000034749_lipomyces_mesembrius_160519,final,Lipomyces mesembrius,y1000p_gff3_files/yHMPu5000034749_lipomyces_mesembrius_160519.final.gff3,y1000p_pep_files/yHMPu5000034749_lipomyces_mesembrius_160519.final.pep,y1000p_cds_files/yHMPu5000034749_lipomyces_mesembrius_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034749_lipomyces_mesembrius_160519.fas.gz,False
yHMPu5000034751_dipodascopsis_tothii_210210,final,Dipodascopsis tothii,y1000p_gff3_files/yHMPu5000034751_dipodascopsis_tothii_210210.final.gff3,y1000p_pep_files/yHMPu5000034751_dipodascopsis_tothii_210210.final.pep,y1000p_cds_files/yHMPu5000034751_dipodascopsis_tothii_210210.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034751_dipodascopsis_tothii_210210.fas.gz,False
yHMPu5000034752_dipodascopsis_uninucleata_var_uninucleata_170713,final,Dipodascopsis uninucleata var uninucleata,y1000p_gff3_files/yHMPu5000034752_dipodascopsis_uninucleata_var_uninucleata_170713.final.gff3,y1000p_pep_files/yHMPu5000034752_dipodascopsis_uninucleata_var_uninucleata_170713.final.pep,y1000p_cds_files/yHMPu5000034752_dipodascopsis_uninucleata_var_uninucleata_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034752_dipodascopsis_uninucleata_var_uninucleata_170713.fas.gz,False
yHMPu5000034753_dipodascopsis_uninucleata_var_wickerhamii_170713,final,Dipodascopsis uninucleata var wickerhamii,y1000p_gff3_files/yHMPu5000034753_dipodascopsis_uninucleata_var_wickerhamii_170713.final.gff3,y1000p_pep_files/yHMPu5000034753_dipodascopsis_uninucleata_var_wickerhamii_170713.final.pep,y1000p_cds_files/yHMPu5000034753_dipodascopsis_uninucleata_var_wickerhamii_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034753_dipodascopsis_uninucleata_var_wickerhamii_170713.fas.gz,False
yHMPu5000034754_lipomyces_arxii_170713,final,Lipomyces arxii,y1000p_gff3_files/yHMPu5000034754_lipomyces_arxii_170713.final.gff3,y1000p_pep_files/yHMPu5000034754_lipomyces_arxii_170713.final.pep,y1000p_cds_files/yHMPu5000034754_lipomyces_arxii_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034754_lipomyces_arxii_170713.fas.gz,False
yHMPu5000034755_lipomyces_chichibuensis_170713,final,Lipomyces chichibuensis,y1000p_gff3_files/yHMPu5000034755_lipomyces_chichibuensis_170713.final.gff3,y1000p_pep_files/yHMPu5000034755_lipomyces_chichibuensis_170713.final.pep,y1000p_cds_files/yHMPu5000034755_lipomyces_chichibuensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034755_lipomyces_chichibuensis_170713.fas.gz,False
yHMPu5000034756_hemisphaericaspora_nanyangensis_170713,final,Hemisphaericaspora nanyangensis,y1000p_gff3_files/yHMPu5000034756_hemisphaericaspora_nanyangensis_170713.final.gff3,y1000p_pep_files/yHMPu5000034756_hemisphaericaspora_nanyangensis_170713.final.pep,y1000p_cds_files/yHMPu5000034756_hemisphaericaspora_nanyangensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034756_hemisphaericaspora_nanyangensis_170713.fas.gz,False
yHMPu5000034758_lipomyces_japonicus_160519,final,Lipomyces japonicus,y1000p_gff3_files/yHMPu5000034758_lipomyces_japonicus_160519.final.gff3,y1000p_pep_files/yHMPu5000034758_lipomyces_japonicus_160519.final.pep,y1000p_cds_files/yHMPu5000034758_lipomyces_japonicus_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034758_lipomyces_japonicus_160519.fas.gz,False
yHMPu5000034759_lipomyces_kockii_170307,final,Lipomyces kockii,y1000p_gff3_files/yHMPu5000034759_lipomyces_kockii_170307.final.gff3,y1000p_pep_files/yHMPu5000034759_lipomyces_kockii_170307.final.pep,y1000p_cds_files/yHMPu5000034759_lipomyces_kockii_170307.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034759_lipomyces_kockii_170307.fas.gz,False
yHMPu5000034760_lipomyces_kononenkoae_160519,final,Lipomyces kononenkoae,y1000p_gff3_files/yHMPu5000034760_lipomyces_kononenkoae_160519.final.gff3,y1000p_pep_files/yHMPu5000034760_lipomyces_kononenkoae_160519.final.pep,y1000p_cds_files/yHMPu5000034760_lipomyces_kononenkoae_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034760_lipomyces_kononenkoae_160519.fas.gz,False
yHMPu5000034761_Lipomyces_lipofer_SPAdes,final,Lipomyces lipofer SPAdes,y1000p_gff3_files/yHMPu5000034761_Lipomyces_lipofer_SPAdes.final.gff3,y1000p_pep_files/yHMPu5000034761_Lipomyces_lipofer_SPAdes.final.pep,y1000p_cds_files/yHMPu5000034761_Lipomyces_lipofer_SPAdes.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034761_Lipomyces_lipofer_SPAdes.fas.gz,False
yHMPu5000034860_Trichomonascus_apis_MASURCA,final,Trichomonascus apis MASURCA,y1000p_gff3_files/yHMPu5000034860_Trichomonascus_apis_MASURCA.final.gff3,y1000p_pep_files/yHMPu5000034860_Trichomonascus_apis_MASURCA.final.pep,y1000p_cds_files/yHMPu5000034860_Trichomonascus_apis_MASURCA.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034860_Trichomonascus_apis_MASURCA.fas.gz,False
yHMPu5000034862_zygotorulaspora_florentina_160519,final,Zygotorulaspora florentina,y1000p_gff3_files/yHMPu5000034862_zygotorulaspora_florentina_160519.final.gff3,y1000p_pep_files/yHMPu5000034862_zygotorulaspora_florentina_160519.final.pep,y1000p_cds_files/yHMPu5000034862_zygotorulaspora_florentina_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034862_zygotorulaspora_florentina_160519.fas.gz,False
yHMPu5000034863_zygosaccharomyces_rouxii_180604,final,Zygosaccharomyces rouxii,y1000p_gff3_files/yHMPu5000034863_zygosaccharomyces_rouxii_180604.final.gff3,y1000p_pep_files/yHMPu5000034863_zygosaccharomyces_rouxii_180604.final.pep,y1000p_cds_files/yHMPu5000034863_zygosaccharomyces_rouxii_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034863_zygosaccharomyces_rouxii_180604.fas.gz,False
yHMPu5000034864_zygosaccharomyces_lentus_170307,final,Zygosaccharomyces lentus,y1000p_gff3_files/yHMPu5000034864_zygosaccharomyces_lentus_170307.final.gff3,y1000p_pep_files/yHMPu5000034864_zygosaccharomyces_lentus_170307.final.pep,y1000p_cds_files/yHMPu5000034864_zygosaccharomyces_lentus_170307.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034864_zygosaccharomyces_lentus_170307.fas.gz,False
yHMPu5000034865_zygosaccharomyces_kombuchaensis_160519,final,Zygosaccharomyces kombuchaensis,y1000p_gff3_files/yHMPu5000034865_zygosaccharomyces_kombuchaensis_160519.final.gff3,y1000p_pep_files/yHMPu5000034865_zygosaccharomyces_kombuchaensis_160519.final.pep,y1000p_cds_files/yHMPu5000034865_zygosaccharomyces_kombuchaensis_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034865_zygosaccharomyces_kombuchaensis_160519.fas.gz,False
yHMPu5000034866_zygosaccharomyces_bisporus_160519,final,Zygosaccharomyces bisporus,y1000p_gff3_files/yHMPu5000034866_zygosaccharomyces_bisporus_160519.final.gff3,y1000p_pep_files/yHMPu5000034866_zygosaccharomyces_bisporus_160519.final.pep,y1000p_cds_files/yHMPu5000034866_zygosaccharomyces_bisporus_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas.gz,False
yHMPu5000034868_Vanderwaltozyma_yarrowii_S33_SPADES,final,Vanderwaltozyma yarrowii S33 SPADES,y1000p_gff3_files/yHMPu5000034868_Vanderwaltozyma_yarrowii_S33_SPADES.final.gff3,y1000p_pep_files/yHMPu5000034868_Vanderwaltozyma_yarrowii_S33_SPADES.final.pep,y1000p_cds_files/yHMPu5000034868_Vanderwaltozyma_yarrowii_S33_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034868_Vanderwaltozyma_yarrowii_S33_SPADES.fas.gz,False
yHMPu5000034869_vanderwaltozyma_polyspora_180604,final,Vanderwaltozyma polyspora,y1000p_gff3_files/yHMPu5000034869_vanderwaltozyma_polyspora_180604.final.gff3,y1000p_pep_files/yHMPu5000034869_vanderwaltozyma_polyspora_180604.final.pep,y1000p_cds_files/yHMPu5000034869_vanderwaltozyma_polyspora_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034869_vanderwaltozyma_polyspora_180604.fas.gz,False
yHMPu5000034870_candida_suzukii_160519,final,Candida suzukii,y1000p_gff3_files/yHMPu5000034870_candida_suzukii_160519.final.gff3,y1000p_pep_files/yHMPu5000034870_candida_suzukii_160519.final.pep,y1000p_cds_files/yHMPu5000034870_candida_suzukii_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034870_candida_suzukii_160519.fas.gz,False
yHMPu5000034871_naumovozyma_castellii_180604,final,Naumovozyma castellii,y1000p_gff3_files/yHMPu5000034871_naumovozyma_castellii_180604.final.gff3,y1000p_pep_files/yHMPu5000034871_naumovozyma_castellii_180604.final.pep,y1000p_cds_files/yHMPu5000034871_naumovozyma_castellii_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034871_naumovozyma_castellii_180604.fas.gz,False
yHMPu5000034872_naumovozyma_dairenensis_180604,final,Naumovozyma dairenensis,y1000p_gff3_files/yHMPu5000034872_naumovozyma_dairenensis_180604.final.gff3,y1000p_pep_files/yHMPu5000034872_naumovozyma_dairenensis_180604.final.pep,y1000p_cds_files/yHMPu5000034872_naumovozyma_dairenensis_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034872_naumovozyma_dairenensis_180604.fas.gz,False
yHMPu5000034873_tetrapisipora_arboricola_ABYSS,final,Tetrapisipora arboricola ABYSS,y1000p_gff3_files/yHMPu5000034873_tetrapisipora_arboricola_ABYSS.final.gff3,y1000p_pep_files/yHMPu5000034873_tetrapisipora_arboricola_ABYSS.final.pep,y1000p_cds_files/yHMPu5000034873_tetrapisipora_arboricola_ABYSS.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034873_tetrapisipora_arboricola_ABYSS.fas.gz,False
yHMPu5000034874_tetrapisispora_blattae_190924,final,Tetrapisispora blattae,y1000p_gff3_files/yHMPu5000034874_tetrapisispora_blattae_190924.final.gff3,y1000p_pep_files/yHMPu5000034874_tetrapisispora_blattae_190924.final.pep,y1000p_cds_files/yHMPu5000034874_tetrapisispora_blattae_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034874_tetrapisispora_blattae_190924.fas.gz,False
yHMPu5000034875_tetrapisispora_fleetii_160519,final,Tetrapisispora fleetii,y1000p_gff3_files/yHMPu5000034875_tetrapisispora_fleetii_160519.final.gff3,y1000p_pep_files/yHMPu5000034875_tetrapisispora_fleetii_160519.final.pep,y1000p_cds_files/yHMPu5000034875_tetrapisispora_fleetii_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034875_tetrapisispora_fleetii_160519.fas.gz,False
yHMPu5000034876_Tetrapisispora_iriomotensis_SPADES,final,Tetrapisispora iriomotensis SPADES,y1000p_gff3_files/yHMPu5000034876_Tetrapisispora_iriomotensis_SPADES.final.gff3,y1000p_pep_files/yHMPu5000034876_Tetrapisispora_iriomotensis_SPADES.final.pep,y1000p_cds_files/yHMPu5000034876_Tetrapisispora_iriomotensis_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034876_Tetrapisispora_iriomotensis_SPADES.fas.gz,False
yHMPu5000034877_tetrapisispora_namnaonensis_160519,final,Tetrapisispora namnaonensis,y1000p_gff3_files/yHMPu5000034877_tetrapisispora_namnaonensis_160519.final.gff3,y1000p_pep_files/yHMPu5000034877_tetrapisispora_namnaonensis_160519.final.pep,y1000p_cds_files/yHMPu5000034877_tetrapisispora_namnaonensis_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas.gz,False
yHMPu5000034878_tetrapisispora_nanseiensis_160519,final,Tetrapisispora nanseiensis,y1000p_gff3_files/yHMPu5000034878_tetrapisispora_nanseiensis_160519.final.gff3,y1000p_pep_files/yHMPu5000034878_tetrapisispora_nanseiensis_160519.final.pep,y1000p_cds_files/yHMPu5000034878_tetrapisispora_nanseiensis_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034878_tetrapisispora_nanseiensis_160519.fas.gz,False
yHMPu5000034880_torulaspora_globosa_160519,final,Torulaspora globosa,y1000p_gff3_files/yHMPu5000034880_torulaspora_globosa_160519.final.gff3,y1000p_pep_files/yHMPu5000034880_torulaspora_globosa_160519.final.pep,y1000p_cds_files/yHMPu5000034880_torulaspora_globosa_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034880_torulaspora_globosa_160519.fas.gz,False
yHMPu5000034881_Torulaspora_pretoriensis_SPADES,final,Torulaspora pretoriensis SPADES,y1000p_gff3_files/yHMPu5000034881_Torulaspora_pretoriensis_SPADES.final.gff3,y1000p_pep_files/yHMPu5000034881_Torulaspora_pretoriensis_SPADES.final.pep,y1000p_cds_files/yHMPu5000034881_Torulaspora_pretoriensis_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034881_Torulaspora_pretoriensis_SPADES.fas.gz,False
yHMPu5000034883_peterozyma_xylosa_160519,final,Peterozyma xylosa,y1000p_gff3_files/yHMPu5000034883_peterozyma_xylosa_160519.final.gff3,y1000p_pep_files/yHMPu5000034883_peterozyma_xylosa_160519.final.pep,y1000p_cds_files/yHMPu5000034883_peterozyma_xylosa_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034883_peterozyma_xylosa_160519.fas.gz,False
yHMPu5000034884_peterozyma_toletana_160519,final,Peterozyma toletana,y1000p_gff3_files/yHMPu5000034884_peterozyma_toletana_160519.final.gff3,y1000p_pep_files/yHMPu5000034884_peterozyma_toletana_160519.final.pep,y1000p_cds_files/yHMPu5000034884_peterozyma_toletana_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000034884_peterozyma_toletana_160519.fas.gz,False
